"Unique ID","Q2 - Did you switch careers into Data?","Q4 - What Industry do you work in?",Satisfaction_Salary,Satisfaction_WorkLife,Satisfaction_Coworkers,Satisfaction_Management,Satisfaction_Upward,Satisfaction_Learning,"Q7 - How difficult was it for you to break into Data?",Q8_Most_Important_Thing,"Q9 - Male/Female?","Q10 - Current Age","Q11 - Which Country do you live in?","Q12 - Highest Level of Education",Current_Role,min_salary,max_salary,avg_salary,Favorite_Language,Clean_Date,Clean_Ethnicity,Age,Age_Brackets
62a377f424a2626027389af3,Yes,"Retail / E-Commerce",2.0,8.0,7.0,6.0,5.0,6.0,"Neither easy nor difficult","Good Work/Life Balance",Male,41,Peru,Bachelors,"Data Analyst",0,40000,20000,R,2022-06-10,"Hispanic / Latino",41,41-50
62a3784c0f8c8599d5af8fbc,No,"Energy & Utilities",1.0,7.0,7.0,1.0,4.0,10.0,"Neither easy nor difficult","Better Salary",Male,23,"United States",Associates,Other,0,40000,20000,R,2022-06-10,"White / Caucasian",23,21-25
62a37a43d8c00e9f541a4a7c,Yes,"Finance / Banking",4.0,7.0,8.0,7.0,8.0,8.0,Difficult,"Better Salary",Male,31,Nigeria,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Black / African",31,31-35
62a37a7818134ddc75cf0d4c,No,Healthcare,0.0,10.0,10.0,10.0,10.0,10.0,Difficult,"Better Salary",Male,22,Philippines,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,Other,22,21-25
62a37aa1cf255543173081e5,No,"Finance / Banking",3.0,5.0,5.0,5.0,3.0,3.0,"Very Difficult","Better Salary",Male,29,"United States",Masters,"Data Analyst",66000,85000,75500,Python,2022-06-10,"Hispanic / Latino",29,26-30
62a37ad924a2626027389f8a,Yes,"Tech / IT",4.0,4.0,4.0,0.0,0.0,6.0,Difficult,"Good Culture",Male,23,Malaysia,Bachelors,"Data Scientist",0,40000,20000,Python,2022-06-10,"Asian / Asian American",23,21-25
62a37b7db4da29969c636123,No,"Customer Service",0.0,0.0,1.0,1.0,0.0,1.0,"Neither easy nor difficult","Remote Work",Female,24,"United States","High School","Student / Job Seeker",0,40000,20000,R,2022-06-10,"Hispanic / Latino",24,21-25
62a37bab2e54c9003e53a10a,Yes,Manufacturing,5.0,9.0,10.0,10.0,5.0,10.0,"Neither easy nor difficult","Better Salary",Male,26,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-10,"Black / African",26,26-30
62a37c50cec54911e9cacee2,Yes,"Finance / Banking",4.0,3.0,5.0,2.0,2.0,3.0,Difficult,"Good Culture",Male,31,India,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Asian / Asian American",31,31-35
62a37d41bae91e4b8b8369f7,Yes,Sports,1.0,1.0,1.0,1.0,7.0,9.0,"Neither easy nor difficult","Remote Work",Male,22,Nigeria,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Black / African",22,21-25
62a37f8db4da29969c6367bf,Yes,"Retail / E-Commerce",7.0,8.0,10.0,8.0,7.0,5.0,"Neither easy nor difficult","Remote Work",Male,31,Germany,Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-10,"White / Caucasian",31,31-35
62a37ff3bae91e4b8b836ed0,Yes,"Tech / IT",0.0,4.0,0.0,0.0,4.0,5.0,"Neither easy nor difficult","Better Salary",Male,27,"United States",Masters,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Asian / Asian American",27,26-30
62a38023575fa3a5ae89339e,No,"Student / Unemployed",1.0,1.0,2.0,1.0,1.0,1.0,Difficult,"Better Salary",Female,25,"United States",Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Asian / Asian American",25,21-25
62a38153cec54911e9cad855,Yes,Healthcare,4.0,10.0,10.0,8.0,8.0,10.0,Easy,"Good Work/Life Balance",Male,30,Colombia,Masters,"Data Analyst",0,40000,20000,Python,2022-06-10,"Hispanic / Latino",30,26-30
62a381d024a262602738ab19,Yes,Healthcare,0.0,6.0,5.0,6.0,0.0,2.0,Easy,"Growth & Learning",Male,28,"United States",Masters,"Data Analyst",41000,65000,53000,R,2022-06-10,"Hispanic / Latino",28,26-30
62a38227bae91e4b8b837235,No,"Finance / Banking",6.0,6.0,5.0,4.0,2.0,4.0,Easy,"Remote Work",Male,26,"United States",Bachelors,"Data Analyst",125000,150000,137500,Python,2022-06-10,"White / Caucasian",26,26-30
62a38489cf25554317309145,Yes,"Retail / E-Commerce",6.0,7.0,7.0,10.0,6.0,7.0,"Neither easy nor difficult","Remote Work",Female,32,"United States",Masters,"Data Scientist",125000,150000,137500,Python,2022-06-10,"White / Caucasian",32,31-35
62a384f0cec54911e9cadd6f,Yes,Marketing,3.0,5.0,6.0,4.0,6.0,6.0,"Neither easy nor difficult","Better Salary",Female,40,Poland,PhD,"Data Analyst",0,40000,20000,SQL,2022-06-10,"White / Caucasian",40,36-40
62a385480f8c8599d5afa5c6,Yes,Manufacturing,4.0,7.0,7.0,6.0,8.0,7.0,"Neither easy nor difficult","Better Salary",Male,36,Singapore,Associates,"Data Engineer",0,40000,20000,Python,2022-06-10,"Asian / Asian American",36,36-40
62a3856218134ddc75cf1ee0,Yes,"Finance / Banking",6.0,10.0,9.0,9.0,9.0,10.0,Difficult,"Better Salary",Male,35,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-10,"Hispanic / Latino",35,31-35
62a385c40f8c8599d5afa6cf,Yes,"Tech / IT",3.0,4.0,4.0,4.0,5.0,5.0,"Very Difficult","Good Work/Life Balance",Male,29,"United States",Masters,"Data Analyst",66000,85000,75500,Python,2022-06-10,"Asian / Asian American",29,26-30
62a385ddbae91e4b8b837855,No,"Finance / Banking",6.0,5.0,9.0,9.0,7.0,5.0,"Neither easy nor difficult",Other,Female,25,Germany,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-10,"Hispanic / Latino",25,21-25
62a385e7b4da29969c6372ab,Yes,"Tech / IT",6.0,8.0,8.0,9.0,6.0,8.0,Difficult,"Remote Work",Male,29,"United States",Bachelors,"Data Architect / Database Administrator",41000,65000,53000,Python,2022-06-10,"White / Caucasian",29,26-30
62a386dfcec54911e9cae1d3,No,Entertainment,7.0,6.0,7.0,4.0,5.0,8.0,Difficult,"Good Work/Life Balance",Male,26,"United States",Bachelors,"Data Analyst",86000,105000,95500,Python,2022-06-10,"Black / African",26,26-30
62a3870bbc6861bf31775841,No,Marketing,1.0,1.0,1.0,1.0,1.0,1.0,"Neither easy nor difficult","Remote Work",Male,34,Ghana,Bachelors,"Data Analyst",0,40000,20000,R,2022-06-10,"Black / African",34,31-35
62a38733f8d5efcc22f859fc,Yes,"Finance / Banking",5.0,2.0,5.0,4.0,3.0,5.0,"Neither easy nor difficult","Good Work/Life Balance",Male,26,Egypt,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"White / Caucasian",26,26-30
62a387e6575fa3a5ae8940a1,No,"Tech / IT",3.0,3.0,5.0,4.0,3.0,2.0,Difficult,"Growth & Learning",Female,22,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Asian / Asian American",22,21-25
62a388d524a262602738b869,Yes,Construction,0.0,2.0,0.0,1.0,1.0,2.0,"Very Difficult","Remote Work",Female,24,Kenya,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Black / African",24,21-25
62a38975b4da29969c637830,No,Healthcare,3.0,6.0,6.0,6.0,4.0,3.0,"Neither easy nor difficult","Better Salary",Male,26,"Costa Rica",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Hispanic / Latino",26,26-30
62a38985f8f756164585b89c,Yes,"Finance / Banking",5.0,6.0,2.0,3.0,3.0,5.0,"Very Difficult","Good Work/Life Balance",Female,34,Portugal,Masters,"Data Architect / Database Administrator",0,40000,20000,Python,2022-06-10,"White / Caucasian",34,31-35
62a389b70f8c8599d5afad1a,No,"Tech / IT",3.0,5.0,4.0,5.0,4.0,2.0,"Neither easy nor difficult","Better Salary",Male,29,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Asian / Asian American",29,26-30
62a389ed18134ddc75cf24f8,No,"Tech / IT",2.0,7.0,7.0,7.0,7.0,7.0,Easy,"Better Salary",Male,21,Nigeria,Bachelors,"Data Scientist",0,40000,20000,R,2022-06-10,"Black / African",21,21-25
62a38a060a77c1a77f6654b7,No,"Professional Services & HR",2.0,4.0,5.0,3.0,1.0,1.0,"Neither easy nor difficult","Good Work/Life Balance",Female,35,Macedonia,Masters,Other,0,40000,20000,Python,2022-06-10,"White / Caucasian",35,31-35
62a38a4d575fa3a5ae8944df,No,Education,7.0,7.0,8.0,8.0,6.0,7.0,"Neither easy nor difficult","Good Work/Life Balance",Male,26,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-10,"Black / African",26,26-30
62a38a97cf25554317309af2,Yes,"Logistics & Warehousing",2.0,4.0,7.0,10.0,5.0,10.0,"Neither easy nor difficult","Remote Work",Male,28,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-10,"White / Caucasian",28,26-30
62a38c120f8c8599d5afb0e9,No,"Tech / IT",1.0,5.0,5.0,1.0,0.0,3.0,Easy,"Better Salary",Female,33,"United States",Bachelors,"Data Architect / Database Administrator",41000,65000,53000,Python,2022-06-10,"White / Caucasian",33,31-35
62a38c9dbc6861bf317760c4,Yes,Consulting,7.0,6.0,5.0,7.0,4.0,4.0,Easy,"Better Salary",Female,56,"United States",Bachelors,"Data Analyst",66000,85000,75500,SQL,2022-06-10,"White / Caucasian",56,50+
62a38de50f8c8599d5afb3e7,No,Insurance,3.0,3.0,6.0,5.0,,4.0,Difficult,"Good Work/Life Balance",Male,23,India,Bachelors,Other,0,40000,20000,Python,2022-06-10,"Asian / Asian American",23,21-25
62a3906224a262602738c58a,Yes,Healthcare,4.0,5.0,5.0,5.0,4.0,5.0,Difficult,"Better Salary",Male,28,"United States",Masters,"Data Scientist",125000,150000,137500,Python,2022-06-10,"White / Caucasian",28,26-30
62a3907cbae91e4b8b838917,No,"Not Specified",0.0,0.0,0.0,0.0,0.0,10.0,"Neither easy nor difficult","Remote Work",Male,21,Egypt,"High School","Student / Job Seeker",0,40000,20000,R,2022-06-10,"White / Caucasian",21,21-25
62a390c0d8c00e9f541a6fd7,No,"Legal & Public Sector",2.0,2.0,4.0,1.0,2.0,1.0,"Neither easy nor difficult","Good Work/Life Balance",Male,35,"United States",Masters,"Student / Job Seeker",66000,85000,75500,Python,2022-06-10,"Black / African",35,31-35
62a390e4f3072dd89262c0cd,No,Healthcare,7.0,5.0,9.0,9.0,9.0,8.0,"Neither easy nor difficult","Remote Work",Male,29,Ireland,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-10,"Asian / Asian American",29,26-30
62a391cacf2555431730a623,No,"Tech / IT",9.0,10.0,8.0,8.0,7.0,7.0,"Neither easy nor difficult",Other,Female,23,"United States",Bachelors,"Data Analyst",86000,105000,95500,Python,2022-06-10,"Asian / Asian American",23,21-25
62a39214f8f756164585c6b6,No,"Finance / Banking",3.0,3.0,3.0,0.0,0.0,1.0,Difficult,"Good Work/Life Balance",Male,25,India,Bachelors,Other,41000,65000,53000,Python,2022-06-10,"Asian / Asian American",25,21-25
62a39297b4da29969c638679,Yes,"Retail / E-Commerce",8.0,7.0,10.0,9.0,10.0,10.0,Easy,"Better Salary",Male,27,"United States",Masters,"Data Engineer",86000,105000,95500,Python,2022-06-10,"White / Caucasian",27,26-30
62a393330a77c1a77f6662e4,No,"Tech / IT",3.0,8.0,7.0,5.0,8.0,7.0,"Neither easy nor difficult","Better Salary",Male,22,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Asian / Asian American",22,21-25
62a3944024a262602738cb07,Yes,"Tech / IT",6.0,3.0,5.0,7.0,5.0,7.0,"Neither easy nor difficult","Good Work/Life Balance",Male,22,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Asian / Asian American",22,21-25
62a3951ed8c00e9f541a75d1,No,"Not Specified",7.0,7.0,4.0,5.0,5.0,4.0,"Neither easy nor difficult","Better Salary",Male,43,"United States",Masters,Other,106000,125000,115500,Other,2022-06-10,"Asian / Asian American",43,41-50
62a3958fcec54911e9caf827,Yes,"Tech / IT",3.0,5.0,8.0,4.0,5.0,5.0,Difficult,"Better Salary",Female,32,"United States",Bachelors,Other,0,40000,20000,Python,2022-06-10,"Asian / Asian American",32,31-35
62a3970ebae91e4b8b839495,Yes,Healthcare,,,,,,0.0,Difficult,"Good Work/Life Balance",Female,42,"United States",Masters,"Student / Job Seeker",66000,85000,75500,R,2022-06-10,"Asian / Asian American",42,41-50
62a3976ecf2555431730af5e,No,"Legal & Public Sector",4.0,6.0,2.0,3.0,3.0,2.0,"Very Difficult","Remote Work",Male,31,"United States",Bachelors,Other,66000,85000,75500,Python,2022-06-10,"Hispanic / Latino",31,31-35
62a397fb5d257a28a30e279a,No,Healthcare,0.0,10.0,10.0,5.0,0.0,3.0,"Neither easy nor difficult","Better Salary",Male,25,"United Kingdom",Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-10,"White / Caucasian",25,21-25
62a3980c7dc029e2d66c9a81,No,Entertainment,3.0,5.0,5.0,5.0,3.0,2.0,"Neither easy nor difficult","Better Salary",Female,25,"United States",Masters,"Data Analyst",41000,65000,53000,SQL,2022-06-10,"Asian / Asian American",25,21-25
62a3980e0f8c8599d5afc32c,Yes,"Aviation & Transportation",9.0,9.0,9.0,6.0,9.0,8.0,Difficult,"Good Work/Life Balance",Male,31,"United States",Masters,"Data Analyst",106000,125000,115500,R,2022-06-10,"Asian / Asian American",31,31-35
62a39a340f8c8599d5afc6ce,Yes,Education,3.0,3.0,1.0,1.0,1.0,6.0,Difficult,"Better Salary",Male,36,Morocco,Masters,"Data Scientist",0,40000,20000,Python,2022-06-10,"White / Caucasian",36,36-40
62a39a95bc6861bf3177751d,No,Healthcare,6.0,8.0,8.0,8.0,8.0,10.0,"Neither easy nor difficult","Good Work/Life Balance",Female,35,Bulgaria,Masters,"Data Scientist",41000,65000,53000,Python,2022-06-10,"White / Caucasian",35,31-35
62a39b315d257a28a30e2cae,Yes,"Tech / IT",6.0,10.0,10.0,10.0,9.0,8.0,Easy,"Remote Work",Male,28,"United States",Bachelors,"Data Analyst",66000,85000,75500,R,2022-06-10,"White / Caucasian",28,26-30
62a39b6cf408bae018ede929,No,"Tech / IT",8.0,8.0,9.0,9.0,8.0,7.0,"Neither easy nor difficult","Better Salary",Male,27,Peru,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Hispanic / Latino",27,26-30
62a39bd324a262602738d725,Yes,Sports,7.0,4.0,7.0,4.0,8.0,10.0,Easy,"Good Work/Life Balance",Male,25,"Costa Rica",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Hispanic / Latino",25,21-25
62a39e03f408bae018eded39,No,"Retail / E-Commerce",6.0,6.0,10.0,8.0,6.0,8.0,"Neither easy nor difficult","Better Salary",Male,25,Poland,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"White / Caucasian",25,21-25
62a39e69d8c00e9f541a8358,No,Sports,5.0,5.0,5.0,5.0,5.0,5.0,Difficult,"Good Work/Life Balance",Male,22,"United States",Masters,Other,41000,65000,53000,R,2022-06-10,"White / Caucasian",22,21-25
62a3a0bcf8f756164585daf7,Yes,Healthcare,7.0,8.0,8.0,4.0,6.0,8.0,"Neither easy nor difficult","Good Culture",Male,38,Germany,"High School","Data Analyst",41000,65000,53000,R,2022-06-10,"White / Caucasian",38,36-40
62a3a1a62e54c9003e53dc35,Yes,Education,0.0,0.0,5.0,0.0,0.0,0.0,Difficult,"Good Culture",Male,27,Kenya,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Black / African",27,26-30
62a3a231b4da29969c639b2c,Yes,Consulting,4.0,4.0,2.0,2.0,2.0,2.0,Easy,"Remote Work",Female,34,Canada,Bachelors,"Data Analyst",86000,105000,95500,R,2022-06-10,"Black / African",34,31-35
62a3a3800f8c8599d5afd4db,Yes,"Tech / IT",9.0,10.0,10.0,9.0,8.0,10.0,Difficult,"Better Salary",Female,31,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-10,"White / Caucasian",31,31-35
62a3a4fdbae91e4b8b83ab6f,Yes,"Tech / IT",4.0,9.0,8.0,8.0,6.0,10.0,"Neither easy nor difficult","Better Salary",Female,33,Canada,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-10,"Black / African",33,31-35
62a3a7f50a77c1a77f668221,Yes,"Tech / IT",2.0,5.0,5.0,5.0,5.0,5.0,"Very Difficult","Remote Work",Male,23,"United States",Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Asian / Asian American",23,21-25
62a3a90f24a262602738e800,Yes,Healthcare,3.0,10.0,9.0,10.0,5.0,0.0,"Neither easy nor difficult","Better Salary",Female,25,"United States",Bachelors,"Data Analyst",41000,65000,53000,R,2022-06-10,"Asian / Asian American",25,21-25
62a3a9dbd8c00e9f541a93eb,Yes,"Tech / IT",4.0,4.0,4.0,5.0,2.0,1.0,Difficult,"Better Salary",Male,29,Iran,Masters,"Data Analyst",0,40000,20000,Python,2022-06-10,"White / Caucasian",29,26-30
62a3aaa3cec54911e9cb1724,Yes,Healthcare,5.0,7.0,9.0,8.0,8.0,8.0,"Neither easy nor difficult","Better Salary",Female,29,"United States",Masters,"Data Engineer",41000,65000,53000,R,2022-06-10,"Black / African",29,26-30
62a3ab320f8c8599d5afdfa8,Yes,"Tech / IT",3.0,4.0,4.0,4.0,4.0,2.0,Easy,"Better Salary",Male,31,India,Masters,"Data Analyst",0,40000,20000,R,2022-06-10,"Asian / Asian American",31,31-35
62a3abacd8c00e9f541a96eb,No,"Legal & Public Sector",0.0,5.0,0.0,0.0,0.0,0.0,"Very Difficult","Remote Work",Male,34,"South Africa","High School","Student / Job Seeker",0,40000,20000,R,2022-06-10,"Black / African",34,31-35
62a3ac4bf8f756164585ea83,Yes,"Tech / IT",3.0,2.0,4.0,3.0,7.0,8.0,Easy,"Good Work/Life Balance",Male,26,Bangladesh,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,Other,26,26-30
62a3ad35cec54911e9cb1b5c,No,Healthcare,4.0,6.0,5.0,6.0,6.0,4.0,"Neither easy nor difficult","Remote Work",Female,26,"United States",Bachelors,"Data Scientist",86000,105000,95500,Python,2022-06-10,"White / Caucasian",26,26-30
62a3ae69bc6861bf3177900d,Yes,"Defense & Security",3.0,6.0,9.0,6.0,5.0,10.0,Difficult,Other,Male,27,"United States",Masters,Other,41000,65000,53000,"Power Query / DAX",2022-06-10,"Black / African",27,26-30
62a3af26cec54911e9cb1f3a,Yes,"Logistics & Warehousing",8.0,5.0,9.0,6.0,6.0,10.0,"Neither easy nor difficult","Remote Work",Male,26,"United States",Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-10,"White / Caucasian",26,26-30
62a3af66f8f756164585eeb8,Yes,"Tech / IT",4.0,5.0,4.0,4.0,3.0,4.0,"Very Difficult","Better Salary",Female,26,"United States",Masters,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Asian / Asian American",26,26-30
62a3b135b4da29969c63b1ed,Yes,"Finance / Banking",2.0,5.0,5.0,5.0,4.0,5.0,Easy,"Better Salary",Male,24,"United States",Bachelors,"Data Analyst",41000,65000,53000,R,2022-06-10,"White / Caucasian",24,21-25
62a3b255d8c00e9f541a9fd5,Yes,"Retail / E-Commerce",4.0,6.0,3.0,4.0,4.0,2.0,Easy,"Better Salary",Female,28,Ireland,Masters,"Data Analyst",86000,105000,95500,Python,2022-06-10,"Asian / Asian American",28,26-30
62a3b314f408bae018ee0938,Yes,Manufacturing,8.0,8.0,10.0,9.0,7.0,5.0,Easy,"Better Salary",Male,29,"United States",Bachelors,"Data Analyst",106000,125000,115500,R,2022-06-10,"White / Caucasian",29,26-30
62a3b3f6bc6861bf3177973b,Yes,"Finance / Banking",3.0,2.0,1.0,1.0,0.0,2.0,"Very Difficult","Better Salary",Female,26,"United States",Masters,"Data Analyst",66000,85000,75500,Python,2022-06-10,"Asian / Asian American",26,26-30
62a3ba4dbc6861bf31779f24,Yes,Aerospace,3.0,5.0,3.0,3.0,1.0,1.0,"Neither easy nor difficult","Better Salary",Male,28,"United Kingdom",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-10,"White / Caucasian",28,26-30
62a3baa624a262602738ff27,No,"Finance / Banking",6.0,8.0,7.0,6.0,2.0,4.0,Easy,Other,Male,25,France,Masters,"Data Analyst",0,40000,20000,Python,2022-06-10,"White / Caucasian",25,21-25
62a3bc00d8c00e9f541aad66,Yes,"Finance / Banking",5.0,7.0,7.0,3.0,7.0,9.0,Difficult,"Better Salary",Female,26,"United States",Bachelors,"Data Analyst",66000,85000,75500,R,2022-06-10,"Asian / Asian American",26,26-30
62a3bf1b0a77c1a77f66a347,Yes,Healthcare,6.0,3.0,9.0,5.0,8.0,8.0,"Neither easy nor difficult","Remote Work",Female,38,"United States",Masters,"Data Engineer",125000,150000,137500,Python,2022-06-10,"White / Caucasian",38,36-40
62a3c021f8f756164586043f,Yes,"Legal & Public Sector",0.0,3.0,3.0,3.0,4.0,4.0,"Neither easy nor difficult","Better Salary",Female,20,Nigeria,"High School",Other,0,40000,20000,SQL,2022-06-10,"Black / African",20,"Under 21"
62a3c1b1bc6861bf3177aa8c,No,Education,4.0,6.0,7.0,7.0,2.0,2.0,"Neither easy nor difficult","Remote Work",Female,45,"United States",Masters,"Data Analyst",66000,85000,75500,SQL,2022-06-10,"Black / African",45,41-50
62a3c30324a26260273909b9,No,Marketing,5.0,3.0,5.0,6.0,6.0,4.0,Difficult,"Good Work/Life Balance",Male,27,Canada,Masters,"Data Analyst",86000,105000,95500,Python,2022-06-10,Other,27,26-30
62a3c476bc6861bf3177ad9d,Yes,Consulting,3.0,7.0,7.0,7.0,7.0,6.0,Difficult,"Good Culture",Male,28,Canada,Masters,"Data Analyst",41000,65000,53000,Python,2022-06-10,"Asian / Asian American",28,26-30
62a3c5f2cec54911e9cb3d9b,Yes,"Student / Unemployed",2.0,10.0,10.0,10.0,10.0,3.0,"Neither easy nor difficult","Remote Work",Female,29,Germany,Bachelors,"Student / Job Seeker",0,40000,20000,R,2022-06-10,Other,29,26-30
62a3c7f1bc6861bf3177b06e,No,"Tech / IT",7.0,7.0,7.0,7.0,7.0,7.0,"Neither easy nor difficult","Better Salary",Female,43,Singapore,"High School",Other,41000,65000,53000,"C / C++",2022-06-10,"Asian / Asian American",43,41-50
62a3c8652e54c9003e54103e,Yes,"Finance / Banking",0.0,5.0,9.0,9.0,0.0,10.0,"Neither easy nor difficult","Remote Work",Male,26,Antigua,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Black / African",26,26-30
62a3ca44bae91e4b8b83dcd4,No,"Tech / IT",7.0,8.0,7.0,7.0,8.0,7.0,"Neither easy nor difficult",Other,Female,47,"United States",Bachelors,"Student / Job Seeker",41000,65000,53000,SQL,2022-06-10,"Black / African",47,41-50
62a3cafff8d5efcc22f8b5cb,Yes,"Finance / Banking",,,,8.0,10.0,10.0,Easy,"Remote Work",Male,23,Nigeria,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Black / African",23,21-25
62a3cbfef8d5efcc22f8b6f1,Yes,"Tech / IT",0.0,1.0,1.0,1.0,1.0,2.0,"Very Difficult","Better Salary",Male,25,Egypt,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,Other,25,21-25
62a3cde8f8f7561645861366,No,"Finance / Banking",6.0,6.0,3.0,7.0,2.0,4.0,"Very Difficult","Growth & Learning",Male,32,Poland,Masters,Other,0,40000,20000,Python,2022-06-10,"White / Caucasian",32,31-35
62a3cfed0f8c8599d5b00b12,Yes,"Finance / Banking",1.0,10.0,10.0,5.0,3.0,1.0,"Neither easy nor difficult","Better Salary",Female,25,"United States",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"White / Caucasian",25,21-25
62a3d21ef3072dd8926314d1,No,"Finance / Banking",1.0,2.0,10.0,1.0,2.0,8.0,Difficult,"Remote Work",Female,29,Venezuela,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Hispanic / Latino",29,26-30
62a3d37c0a77c1a77f66bc0e,No,Healthcare,3.0,7.0,5.0,5.0,3.0,3.0,"Neither easy nor difficult","Better Salary",Female,33,"United States",Bachelors,"Data Analyst",41000,65000,53000,SQL,2022-06-10,"Asian / Asian American",33,31-35
62a3d8dbf8f7561645861f9d,No,Education,6.0,10.0,10.0,10.0,7.0,6.0,Easy,"Growth & Learning",Male,36,"United States",Masters,"Data Analyst",106000,125000,115500,Python,2022-06-10,"Asian / Asian American",36,36-40
62a3d9697dc029e2d66cf087,Yes,Healthcare,4.0,10.0,9.0,3.0,0.0,10.0,Difficult,"Good Work/Life Balance",Male,25,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-10,"White / Caucasian",25,21-25
62a3dac9f3072dd892631e12,No,"Not Specified",8.0,7.0,8.0,7.0,7.0,8.0,"Neither easy nor difficult","Good Work/Life Balance",Male,38,"United States",Masters,"Data Scientist",150000,225000,187500,Python,2022-06-10,"White / Caucasian",38,36-40
62a3dc3ab4da29969c63e3d7,Yes,"Energy / Oil & Gas",3.0,2.0,6.0,6.0,5.0,4.0,Difficult,"Good Work/Life Balance",Male,30,"United States",Masters,"Data Analyst",66000,85000,75500,R,2022-06-10,"White / Caucasian",30,26-30
62a3e2abf8f75616458628d1,Yes,"Tech / IT",3.0,5.0,6.0,6.0,6.0,7.0,Difficult,"Good Culture",Male,35,"United States",Masters,"Data Analyst",41000,65000,53000,Python,2022-06-10,"Black / African",35,31-35
62a3e32bd8c00e9f541ad5f0,No,Education,0.0,1.0,10.0,5.0,0.0,0.0,Difficult,"Better Salary",Female,42,"United States",Bachelors,Other,41000,65000,53000,SQL,2022-06-10,"White / Caucasian",42,41-50
62a3ecf7bc6861bf3177d5c2,Yes,Healthcare,3.0,5.0,4.0,6.0,4.0,6.0,Easy,"Remote Work",Male,30,"United States",Masters,"Data Analyst",66000,85000,75500,Python,2022-06-10,"White / Caucasian",30,26-30
62a3eea9bae91e4b8b8401a4,Yes,"Not Specified",0.0,0.0,0.0,0.0,0.0,4.0,"Very Difficult","Better Salary",Female,25,Nigeria,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-10,"Black / African",25,21-25
62a3f39df8d5efcc22f8ddc2,No,Healthcare,5.0,9.0,5.0,2.0,5.0,1.0,Difficult,"Good Culture",Female,28,"United States",Bachelors,"Data Analyst",86000,105000,95500,Python,2022-06-10,"Asian / Asian American",28,26-30
62a3f6a25d257a28a30e9d02,Yes,Manufacturing,5.0,10.0,8.0,5.0,7.0,10.0,"Very Difficult",Other,Male,28,Canada,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-10,"Asian / Asian American",28,26-30
62a3f6d9bae91e4b8b8408ca,No,"Student / Unemployed",0.0,0.0,0.0,0.0,0.0,0.0,"Neither easy nor difficult","Better Salary",Male,20,Malaysia,"High School","Student / Job Seeker",0,40000,20000,SQL,2022-06-10,"Asian / Asian American",20,"Under 21"
62a3fc7c7dc029e2d66d10e8,Yes,Construction,7.0,8.0,7.0,7.0,10.0,10.0,Easy,"Good Culture",Male,33,"United States",Masters,"Data Analyst",106000,125000,115500,R,2022-06-10,"Hispanic / Latino",33,31-35
62a3fe0d5d257a28a30ea3c8,No,"Tech / IT",8.0,6.0,7.0,7.0,8.0,8.0,Easy,"Better Salary",Male,23,"United States",Associates,"Data Analyst",66000,85000,75500,Python,2022-06-10,"White / Caucasian",23,21-25
